ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160503,OK,87.75,12.25,1.67,0,0,0,5/3/16,5/9/16,1
20160426,OK,56.23,43.77,10.3,1.65,0,0,4/26/16,5/2/16,1
20160419,OK,56.23,43.77,10.25,1.65,0,0,4/19/16,4/25/16,1
20160412,OK,31.85,68.15,31.9,5.45,0,0,4/12/16,4/18/16,1
20160405,OK,26.84,73.16,31.31,0,0,0,4/5/16,4/11/16,1
20160329,OK,41.06,58.94,19.88,0,0,0,3/29/16,4/4/16,1
20160322,OK,65.15,34.85,14.26,0,0,0,3/22/16,3/28/16,1
20160315,OK,65.59,34.41,8.39,0,0,0,3/15/16,3/21/16,1
20160308,OK,66.01,33.99,3.04,0,0,0,3/8/16,3/14/16,1
20160301,OK,78.72,21.28,0,0,0,0,3/1/16,3/7/16,1
20160223,OK,98.99,1.01,0,0,0,0,2/23/16,2/29/16,1
20160216,OK,97,3,0,0,0,0,2/16/16,2/22/16,1
20160209,OK,100,0,0,0,0,0,2/9/16,2/15/16,1
20160202,OK,100,0,0,0,0,0,2/2/16,2/8/16,1
20160126,OK,100,0,0,0,0,0,1/26/16,2/1/16,1
20160119,OK,100,0,0,0,0,0,1/19/16,1/25/16,1
20160112,OK,100,0,0,0,0,0,1/12/16,1/18/16,1
20160105,OK,100,0,0,0,0,0,1/5/16,1/11/16,1
20151229,OK,100,0,0,0,0,0,12/29/15,1/4/16,1
20151222,OK,100,0,0,0,0,0,12/22/15,12/28/15,1
20151215,OK,100,0,0,0,0,0,12/15/15,12/21/15,1
20151208,OK,99.99,0.01,0,0,0,0,12/8/15,12/14/15,1
20151201,OK,85.81,14.19,0,0,0,0,12/1/15,12/7/15,1
20151124,OK,64.47,35.53,13.44,0,0,0,11/24/15,11/30/15,1
20151117,OK,61.96,38.04,13.44,0,0,0,11/17/15,11/23/15,1
20151110,OK,48.31,51.69,16.24,0,0,0,11/10/15,11/16/15,1
20151103,OK,45.55,54.45,13.8,0,0,0,11/3/15,11/9/15,1
20151027,OK,33.36,66.64,17.68,2.79,0,0,10/27/15,11/2/15,1
20151020,OK,43.2,56.8,36.18,18.44,4.58,0,10/20/15,10/26/15,1
20151013,OK,43.2,56.8,28.34,18.21,3.43,0,10/13/15,10/19/15,1
20151006,OK,48.78,51.22,22.84,9,1.46,0,10/6/15,10/12/15,1
20150929,OK,52.6,47.4,16.79,6.37,0.97,0,9/29/15,10/5/15,1
20150922,OK,52.8,47.2,10.85,3.3,0.69,0,9/22/15,9/28/15,1
20150915,OK,47.59,52.41,15.55,4.54,0,0,9/15/15,9/21/15,1
20150908,OK,74.53,25.47,12.55,3.88,0,0,9/8/15,9/14/15,1
20150901,OK,79.57,20.43,8.84,2.83,0,0,9/1/15,9/7/15,1
20150825,OK,81.86,18.14,8.85,0,0,0,8/25/15,8/31/15,1
20150818,OK,69.16,30.84,9.29,1.38,0,0,8/18/15,8/24/15,1
20150811,OK,86.64,13.36,1.32,0,0,0,8/11/15,8/17/15,1
20150804,OK,98.66,1.34,0,0,0,0,8/4/15,8/10/15,1
20150728,OK,100,0,0,0,0,0,7/28/15,8/3/15,1
20150721,OK,100,0,0,0,0,0,7/21/15,7/27/15,1
20150714,OK,100,0,0,0,0,0,7/14/15,7/20/15,1
20150707,OK,98.28,1.72,0,0,0,0,7/7/15,7/13/15,1
20150630,OK,98.28,1.72,0,0,0,0,6/30/15,7/6/15,1
20150623,OK,98.28,1.72,0,0,0,0,6/23/15,6/29/15,1
20150616,OK,98.28,1.72,0,0,0,0,6/16/15,6/22/15,1
20150609,OK,94.47,5.53,0,0,0,0,6/9/15,6/15/15,1
20150602,OK,88.91,11.09,0,0,0,0,6/2/15,6/8/15,1
20150526,OK,77.31,22.69,2.74,0,0,0,5/26/15,6/1/15,1
20150519,OK,49.19,50.81,41.94,8.98,0,0,5/19/15,5/25/15,1
20150512,OK,39.66,60.34,47.39,24.52,3.72,0,5/12/15,5/18/15,1
20150505,OK,29.24,70.76,59.05,46.19,17.95,4.03,5/5/15,5/11/15,1
20150428,OK,30.08,69.92,59.29,47.51,24.34,4.13,4/28/15,5/4/15,1
20150421,OK,25.19,74.81,60.92,52.39,37.13,8.36,4/21/15,4/27/15,1
20150414,OK,23.52,76.48,65.21,51.65,39.72,10.73,4/14/15,4/20/15,1
20150407,OK,16.76,83.24,68.27,52.74,39.72,11.6,4/7/15,4/13/15,1
20150331,OK,14.36,85.64,68.62,50.68,37.38,8.41,3/31/15,4/6/15,1
20150324,OK,14.36,85.64,70.4,50.96,35.74,8.41,3/24/15,3/30/15,1
20150317,OK,8.63,91.37,70.5,47.81,31.72,5.75,3/17/15,3/23/15,1
20150310,OK,2.17,97.83,70.5,47.81,28.29,5.75,3/10/15,3/16/15,1
20150303,OK,1.48,98.52,65.55,47.81,28.29,5.75,3/3/15,3/9/15,1
20150224,OK,1.48,98.52,65.55,48.46,27.8,5.75,2/24/15,3/2/15,1
20150217,OK,1.48,98.52,65.04,45.54,22.81,5.75,2/17/15,2/23/15,1
20150210,OK,1.48,98.52,65.04,45.54,22.81,5.75,2/10/15,2/16/15,1
20150203,OK,5.03,94.97,63.11,45.34,22.58,5.69,2/3/15,2/9/15,1
20150127,OK,5.03,94.97,60.6,45.34,22.58,5.69,1/27/15,2/2/15,1
20150120,OK,5.03,94.97,60.6,43.87,22.58,5.69,1/20/15,1/26/15,1
20150113,OK,29.59,70.41,59.12,42.59,22.58,5.69,1/13/15,1/19/15,1
20150106,OK,29.59,70.41,59.21,42.59,22.35,5.54,1/6/15,1/12/15,1
20141230,OK,25.63,74.37,62.03,40.84,21.74,5.7,12/30/14,1/5/15,1
20141223,OK,25.63,74.37,62.03,40.84,21.67,5.71,12/23/14,12/29/14,1
20141216,OK,28.03,71.97,61.04,40.84,21.67,5.71,12/16/14,12/22/14,1
20141209,OK,24.48,75.52,62.05,40.86,21.67,5.71,12/9/14,12/15/14,1
20141202,OK,24.48,75.52,60.29,40.85,18.33,5.04,12/2/14,12/8/14,1
20141125,OK,24.48,75.52,59.85,40.85,18.33,5.04,11/25/14,12/1/14,1
20141118,OK,17.88,82.12,64.42,47.18,21.57,6.56,11/18/14,11/24/14,1
20141111,OK,22.43,77.57,64.42,47.18,21.57,6.56,11/11/14,11/17/14,1
20141104,OK,22.69,77.31,64.78,48.74,21.57,6.56,11/4/14,11/10/14,1
20141028,OK,21.4,78.6,64.49,56.08,23,6.86,10/28/14,11/3/14,1
20141021,OK,22.15,77.85,64.49,55.44,20.87,4.84,10/21/14,10/27/14,1
20141014,OK,22.08,77.92,64.49,55.44,20.87,4.84,10/14/14,10/20/14,1
20141007,OK,8.55,91.45,73.44,58.2,21,4.84,10/7/14,10/13/14,1
20140930,OK,8.55,91.45,73.31,58.13,20.92,4.64,9/30/14,10/6/14,1
20140923,OK,17.17,82.83,69.1,49.31,13.59,2.25,9/23/14,9/29/14,1
20140916,OK,18.23,81.77,67.91,42.99,11.87,2.25,9/16/14,9/22/14,1
20140909,OK,14.32,85.68,69.51,43.15,11.87,2.25,9/9/14,9/15/14,1
20140902,OK,19.5,80.5,70.4,46.15,16.51,2.25,9/2/14,9/8/14,1
20140826,OK,19.52,80.48,71.14,48.51,15.75,2.25,8/26/14,9/1/14,1
20140819,OK,19.52,80.48,71.14,47.11,15.35,2.25,8/19/14,8/25/14,1
20140812,OK,19.56,80.44,71.08,48.39,16.12,2.25,8/12/14,8/18/14,1
20140805,OK,16.5,83.5,72.56,48.08,16.74,2.63,8/5/14,8/11/14,1
20140729,OK,12.06,87.94,76.16,60.09,23.36,4.48,7/29/14,8/4/14,1
20140722,OK,10.52,89.48,75.48,60.09,23.55,5.57,7/22/14,7/28/14,1
20140715,OK,9.86,90.14,79.57,62.93,29.37,6.43,7/15/14,7/21/14,1
20140708,OK,5.5,94.5,80.12,65.61,30.05,6.73,7/8/14,7/14/14,1
20140701,OK,5.5,94.5,80.12,65.61,30.07,6.67,7/1/14,7/7/14,1
20140624,OK,9.08,90.92,78.4,65.61,40.57,10.69,6/24/14,6/30/14,1
20140617,OK,8.48,91.52,79.34,73.38,48.47,14.48,6/17/14,6/23/14,1
20140610,OK,8.48,91.52,81.88,75.1,53.24,17.26,6/10/14,6/16/14,1
20140603,OK,4.02,95.98,85.2,75.79,61.17,21.33,6/3/14,6/9/14,1
20140527,OK,5.78,94.22,79.94,73.26,55.04,26.47,5/27/14,6/2/14,1
20140520,OK,5.78,94.22,81.06,73.26,61.24,34.25,5/20/14,5/26/14,1
20140513,OK,8.54,91.46,75.09,64.46,50.06,30.43,5/13/14,5/19/14,1
20140506,OK,6.67,93.33,80.65,65.94,48.86,29.85,5/6/14,5/12/14,1
20140429,OK,7.19,92.81,79.21,54.81,39.03,20.26,4/29/14,5/5/14,1
20140422,OK,6.73,93.27,78.95,54.81,37.86,14.54,4/22/14,4/28/14,1
20140415,OK,6.73,93.27,78.95,54.81,26.51,13.71,4/15/14,4/21/14,1
20140408,OK,6.34,93.66,76.48,52.63,26.39,13.54,4/8/14,4/14/14,1
20140401,OK,4.05,95.95,77.48,50.67,24.03,8.61,4/1/14,4/7/14,1
20140325,OK,4.05,95.95,77.41,32.48,24.03,8.58,3/25/14,3/31/14,1
20140318,OK,4.05,95.95,77.25,30.25,14.72,4.07,3/18/14,3/24/14,1
20140311,OK,0,100,80.67,31.42,14.67,4.4,3/11/14,3/17/14,1
20140304,OK,0.78,99.22,62.55,28.86,13.07,2.4,3/4/14,3/10/14,1
20140225,OK,0.09,99.91,62.41,28.86,13.07,2.4,2/25/14,3/3/14,1
20140218,OK,19.84,80.16,47.4,28.4,12.53,2.4,2/18/14,2/24/14,1
20140211,OK,28.93,71.07,47.4,28.38,12.53,2.4,2/11/14,2/17/14,1
20140204,OK,29.77,70.23,46.74,28.81,12.67,2.4,2/4/14,2/10/14,1
20140128,OK,29.84,70.16,46.74,28.8,10.12,2.4,1/28/14,2/3/14,1
20140121,OK,35.17,64.83,38.04,18.99,4.84,2.4,1/21/14,1/27/14,1
20140114,OK,35.17,64.83,38.04,18.99,4.84,2.4,1/14/14,1/20/14,1
20140107,OK,50.84,49.16,38.17,18.99,4.84,2.4,1/7/14,1/13/14,1
20131231,OK,50.84,49.16,38.17,18.99,4.84,2.4,12/31/13,1/6/14,1
20131224,OK,50.84,49.16,38.17,18.99,4.84,2.4,12/24/13,12/30/13,1
20131217,OK,49.22,50.78,38.65,18.99,4.92,2.4,12/17/13,12/23/13,1
20131210,OK,49.22,50.78,38.32,15.93,4.92,2.4,12/10/13,12/16/13,1
20131203,OK,52.66,47.34,30.9,15.93,4.92,2.4,12/3/13,12/9/13,1
20131126,OK,52.66,47.34,30.9,15.93,4.92,2.4,11/26/13,12/2/13,1
20131119,OK,50.19,49.81,30.97,15.93,4.92,2.4,11/19/13,11/25/13,1
20131112,OK,50.24,49.76,29.88,15.43,4.48,2.08,11/12/13,11/18/13,1
20131105,OK,47.85,52.15,30.5,14.58,4.48,2.08,11/5/13,11/11/13,1
20131029,OK,47.79,52.21,30.5,14.58,4.42,1.47,10/29/13,11/4/13,1
20131022,OK,43.05,56.95,34.58,15.51,4.42,1.47,10/22/13,10/28/13,1
20131015,OK,41.83,58.17,36.85,14.9,4.42,1.45,10/15/13,10/21/13,1
20131008,OK,22.7,77.3,42.81,18.12,4.42,1.45,10/8/13,10/14/13,1
20131001,OK,21.74,78.26,43,17.62,4.42,1.45,10/1/13,10/7/13,1
20130924,OK,7.91,92.09,49.13,20.8,4.34,1.46,9/24/13,9/30/13,1
20130917,OK,5.52,94.48,49.14,21.09,4.58,1.46,9/17/13,9/23/13,1
20130910,OK,0,100,50.45,23.13,10.34,1.46,9/10/13,9/16/13,1
20130903,OK,26.2,73.8,44.64,20.25,9.89,0.54,9/3/13,9/9/13,1
20130827,OK,39.8,60.2,38.01,19.44,9.89,0.54,8/27/13,9/2/13,1
20130820,OK,53.91,46.09,32.82,22.26,9.89,0.54,8/20/13,8/26/13,1
20130813,OK,49.4,50.6,32.98,22.62,12.57,0.19,8/13/13,8/19/13,1
20130806,OK,45.72,54.28,37.94,32.04,21.91,4.47,8/6/13,8/12/13,1
20130730,OK,47.23,52.77,37.93,32.04,23.2,1.42,7/30/13,8/5/13,1
20130723,OK,24.92,75.08,51.42,36.11,30.26,4.32,7/23/13,7/29/13,1
20130716,OK,24.92,75.08,59.05,36.18,30.29,4.32,7/16/13,7/22/13,1
20130709,OK,24.53,75.47,50.6,36.97,30.29,8.69,7/9/13,7/15/13,1
20130702,OK,38.46,61.54,42.17,36.89,26.45,8.69,7/2/13,7/8/13,1
20130625,OK,46.86,53.14,42.09,36.76,26.35,8.69,6/25/13,7/1/13,1
20130618,OK,46.86,53.14,42.09,36.76,26.35,8.44,6/18/13,6/24/13,1
20130611,OK,41.59,58.41,50.87,38.5,26.35,11.24,6/11/13,6/17/13,1
20130604,OK,38.02,61.98,53.45,40.99,26.36,11.34,6/4/13,6/10/13,1
20130528,OK,31.88,68.12,58.8,48.33,26.51,11.34,5/28/13,6/3/13,1
20130521,OK,25.21,74.79,61.6,50.91,26.73,10.6,5/21/13,5/27/13,1
20130514,OK,17.4,82.6,67.93,52.78,32.6,9.53,5/14/13,5/20/13,1
20130507,OK,17.32,82.68,67.93,52.91,32.85,8.63,5/7/13,5/13/13,1
20130430,OK,16.69,83.31,67.94,52.82,30.53,6.39,4/30/13,5/6/13,1
20130423,OK,10.8,89.2,72.08,53.76,30.53,5.48,4/23/13,4/29/13,1
20130416,OK,8.09,91.91,81.91,57.61,33.47,7.62,4/16/13,4/22/13,1
20130409,OK,0.7,99.3,85.01,61,36.44,8.56,4/9/13,4/15/13,1
20130402,OK,0,100,99.3,80.68,52.97,9.9,4/2/13,4/8/13,1
20130326,OK,0,100,100,83.07,53.07,9.9,3/26/13,4/1/13,1
20130319,OK,0,100,100,83.07,53.11,9.71,3/19/13,3/25/13,1
20130312,OK,0,100,100,83.16,56.7,9.71,3/12/13,3/18/13,1
20130305,OK,0,100,100,100,61.65,9.54,3/5/13,3/11/13,1
20130226,OK,0,100,100,100,61.65,11.8,2/26/13,3/4/13,1
20130219,OK,0,100,100,100,86.8,41.64,2/19/13,2/25/13,1
20130212,OK,0,100,100,100,87,39.58,2/12/13,2/18/13,1
20130205,OK,0,100,100,100,89.64,39.58,2/5/13,2/11/13,1
20130129,OK,0,100,100,100,92.14,39.58,1/29/13,2/4/13,1
20130122,OK,0,100,100,100,91.8,39.58,1/22/13,1/28/13,1
20130115,OK,0,100,100,100,91.8,38.86,1/15/13,1/21/13,1
20130108,OK,0,100,100,100,94.89,37.06,1/8/13,1/14/13,1
20130101,OK,0,100,100,100,94.89,37.06,1/1/13,1/7/13,1
20121225,OK,0,100,100,100,94.89,37.05,12/25/12,12/31/12,1
20121218,OK,0,100,100,99.92,93.27,34.56,12/18/12,12/24/12,1
20121211,OK,0,100,100,99.92,90.92,34.56,12/11/12,12/17/12,1
20121204,OK,0,100,100,99.64,90.56,34.56,12/4/12,12/10/12,1
20121127,OK,0,100,100,99.64,90.5,34.46,11/27/12,12/3/12,1
20121120,OK,0,100,100,99.56,71.86,32.28,11/20/12,11/26/12,1
20121113,OK,0,100,100,99.53,71.7,31.93,11/13/12,11/19/12,1
20121106,OK,0,100,100,99.96,75.74,31.9,11/6/12,11/12/12,1
20121030,OK,0,100,100,99.43,67.64,27.13,10/30/12,11/5/12,1
20121023,OK,0,100,100,99.43,66.76,27.13,10/23/12,10/29/12,1
20121016,OK,0,100,100,99.43,66.75,27.13,10/16/12,10/22/12,1
20121009,OK,0,100,100,99.71,80.57,30.53,10/9/12,10/15/12,1
20121002,OK,0,100,100,99.71,80.12,28.21,10/2/12,10/8/12,1
20120925,OK,0,100,100,99.98,95.33,42.09,9/25/12,10/1/12,1
20120918,OK,0,100,100,99.87,95.33,42.09,9/18/12,9/24/12,1
20120911,OK,0,100,100,99.89,94.68,39.66,9/11/12,9/17/12,1
20120904,OK,0,100,100,99.79,91.04,39.66,9/4/12,9/10/12,1
20120828,OK,0,100,100,99.62,90,37.03,8/28/12,9/3/12,1
20170829,SD,15.55,84.45,68.85,42.6,6.27,0,8/29/17,9/4/17,1
20170822,SD,11.57,88.43,72.3,42.6,7.21,0,8/22/17,8/28/17,1
20170815,SD,10.46,89.54,75.78,47.04,5.76,0,8/15/17,8/21/17,1
20170808,SD,8.2,91.8,77.26,49.82,5.02,0,8/8/17,8/14/17,1
20170801,SD,2.8,97.2,82.45,53.17,13.15,0,8/1/17,8/7/17,1
20170725,SD,0.03,99.97,79.97,54.44,14.96,0,7/25/17,7/31/17,1
20170718,SD,0.03,99.97,82.1,54.64,11.12,0,7/18/17,7/24/17,1
20170711,SD,6.84,93.16,72.41,41.58,10.74,0,7/11/17,7/17/17,1
20170704,SD,9.32,90.68,57.73,34.14,4.3,0,7/4/17,7/10/17,1
20170627,SD,9.32,90.68,56.69,31.35,2.09,0,6/27/17,7/3/17,1
20170620,SD,16.32,83.68,51.27,20.29,2.07,0,6/20/17,6/26/17,1
20170613,SD,20.54,79.46,45.1,13.14,0,0,6/13/17,6/19/17,1
20170606,SD,21.08,78.92,50.52,11.37,0,0,6/6/17,6/12/17,1
20170530,SD,41.69,58.31,20.42,0,0,0,5/30/17,6/5/17,1
20170523,SD,49.79,50.21,6.79,0,0,0,5/23/17,5/29/17,1
20170516,SD,65.78,34.22,0,0,0,0,5/16/17,5/22/17,1
20170509,SD,65.93,34.07,0,0,0,0,5/9/17,5/15/17,1
20170502,SD,98.62,1.38,0,0,0,0,5/2/17,5/8/17,1
20170425,SD,82.81,17.19,0.27,0,0,0,4/25/17,5/1/17,1
20170418,SD,82.81,17.19,0.27,0,0,0,4/18/17,4/24/17,1
20170411,SD,82.81,17.19,0.27,0,0,0,4/11/17,4/17/17,1
20170404,SD,69.93,30.07,16.62,0,0,0,4/4/17,4/10/17,1
20170328,SD,69.93,30.07,17.85,0,0,0,3/28/17,4/3/17,1
20170321,SD,69.93,30.07,17.85,0,0,0,3/21/17,3/27/17,1
20170314,SD,69.93,30.07,17.85,0,0,0,3/14/17,3/20/17,1
20170307,SD,69.93,30.07,17.85,0,0,0,3/7/17,3/13/17,1
20170228,SD,69.93,30.07,17.85,0,0,0,2/28/17,3/6/17,1
20170221,SD,61.17,38.83,26.01,0,0,0,2/21/17,2/27/17,1
20170214,SD,61.17,38.83,26.01,0,0,0,2/14/17,2/20/17,1
20170207,SD,61.17,38.83,26.01,0,0,0,2/7/17,2/13/17,1
20170131,SD,61.17,38.83,26.01,0,0,0,1/31/17,2/6/17,1
20170124,SD,61.17,38.83,26.01,6,0,0,1/24/17,1/30/17,1
20170117,SD,61.22,38.78,26.01,6,0,0,1/17/17,1/23/17,1
20170110,SD,61.22,38.78,26.01,6,0,0,1/10/17,1/16/17,1
20170103,SD,61.22,38.78,26.01,6,0,0,1/3/17,1/9/17,1
20161227,SD,61.22,38.78,26.01,6.2,0,0,12/27/16,1/2/17,1
20161220,SD,37.76,62.24,30.69,9.14,0,0,12/20/16,12/26/16,1
20161213,SD,37.76,62.24,30.69,9.14,0,0,12/13/16,12/19/16,1
20161206,SD,37.32,62.68,30.69,9.14,0,0,12/6/16,12/12/16,1
20161129,SD,27.29,72.71,31.81,1.33,0,0,11/29/16,12/5/16,1
20161122,SD,27.51,72.49,31.81,1.33,0,0,11/22/16,11/28/16,1
20161115,SD,27.54,72.46,31.81,1.33,0,0,11/15/16,11/21/16,1
20161108,SD,27.54,72.46,31.81,1.33,0,0,11/8/16,11/14/16,1
20161101,SD,32.91,67.09,31.81,1.33,0,0,11/1/16,11/7/16,1
20161025,SD,32.74,67.26,31.81,1.33,0,0,10/25/16,10/31/16,1
20161018,SD,46.08,53.92,21.6,1.33,0,0,10/18/16,10/24/16,1
20161011,SD,46.08,53.92,21.6,1.33,0,0,10/11/16,10/17/16,1
20161004,SD,46.08,53.92,21.6,1.33,0,0,10/4/16,10/10/16,1
20160927,SD,47.5,52.5,20.95,4.93,1.09,0,9/27/16,10/3/16,1
20160920,SD,49.42,50.58,28.23,6.25,1.09,0,9/20/16,9/26/16,1
20160913,SD,49.42,50.58,28.23,6.15,1.14,0,9/13/16,9/19/16,1
20160906,SD,48.12,51.88,28.58,8.52,2.09,0,9/6/16,9/12/16,1
20160830,SD,41.59,58.41,35.13,13.45,1.42,0,8/30/16,9/5/16,1
20160823,SD,41.56,58.44,37.34,13.47,1.42,0,8/23/16,8/29/16,1
20160816,SD,35.42,64.58,37.34,12.89,2.84,0,8/16/16,8/22/16,1
20160809,SD,13.74,86.26,51.25,14.37,5.07,0,8/9/16,8/15/16,1
20160802,SD,17.28,82.72,49,14.37,5.07,0,8/2/16,8/8/16,1
20160726,SD,22,78,47.96,14.93,5.72,0,7/26/16,8/1/16,1
20160719,SD,30.99,69.01,42.68,14.91,5.72,0,7/19/16,7/25/16,1
20160712,SD,48.12,51.88,32.02,5.73,0.81,0,7/12/16,7/18/16,1
20160705,SD,40.45,59.55,38.36,5.62,0.81,0,7/5/16,7/11/16,1
20160628,SD,38.52,61.48,38.91,5.81,0.81,0,6/28/16,7/4/16,1
20160621,SD,53.03,46.97,19.17,2.79,0,0,6/21/16,6/27/16,1
20160614,SD,53.56,46.44,9.62,0.42,0,0,6/14/16,6/20/16,1
20160607,SD,57.82,42.18,3.51,0.42,0,0,6/7/16,6/13/16,1
20160531,SD,81.31,18.69,0.53,0,0,0,5/31/16,6/6/16,1
20160524,SD,91.69,8.31,0.53,0,0,0,5/24/16,5/30/16,1
20160517,SD,91.69,8.31,0.53,0,0,0,5/17/16,5/23/16,1
20160510,SD,93.62,6.38,0,0,0,0,5/10/16,5/16/16,1
20160503,SD,93.62,6.38,0,0,0,0,5/3/16,5/9/16,1
20160426,SD,93.62,6.38,0,0,0,0,4/26/16,5/2/16,1
20160419,SD,85.51,14.49,5.24,0,0,0,4/19/16,4/25/16,1
20160412,SD,55.89,44.11,8.97,0,0,0,4/12/16,4/18/16,1
20160405,SD,74.27,25.73,0,0,0,0,4/5/16,4/11/16,1
20160329,SD,73.43,26.57,0.08,0,0,0,3/29/16,4/4/16,1
20160322,SD,76.21,23.79,0.08,0,0,0,3/22/16,3/28/16,1
20160315,SD,76.36,23.64,0.08,0,0,0,3/15/16,3/21/16,1
20160308,SD,82.55,17.45,0,0,0,0,3/8/16,3/14/16,1
20160301,SD,88.21,11.79,0,0,0,0,3/1/16,3/7/16,1
20160223,SD,89.23,10.77,0,0,0,0,2/23/16,2/29/16,1
20160216,SD,89.23,10.77,0,0,0,0,2/16/16,2/22/16,1
20160209,SD,89.25,10.75,0,0,0,0,2/9/16,2/15/16,1
20160202,SD,89.25,10.75,0,0,0,0,2/2/16,2/8/16,1
20160126,SD,89.3,10.7,0,0,0,0,1/26/16,2/1/16,1
20160119,SD,89.3,10.7,0,0,0,0,1/19/16,1/25/16,1
20160112,SD,88.94,11.06,0,0,0,0,1/12/16,1/18/16,1
20160105,SD,88.94,11.06,0,0,0,0,1/5/16,1/11/16,1
20151229,SD,89.43,10.57,0,0,0,0,12/29/15,1/4/16,1
20151222,SD,89.43,10.57,0,0,0,0,12/22/15,12/28/15,1
20151215,SD,79.81,20.19,0,0,0,0,12/15/15,12/21/15,1
20151208,SD,79.81,20.19,0,0,0,0,12/8/15,12/14/15,1
20151201,SD,79.81,20.19,0,0,0,0,12/1/15,12/7/15,1
20151124,SD,73.19,26.81,0,0,0,0,11/24/15,11/30/15,1
20151117,SD,75.63,24.37,0,0,0,0,11/17/15,11/23/15,1
20151110,SD,75.63,24.37,0,0,0,0,11/10/15,11/16/15,1
20151103,SD,75.63,24.37,0,0,0,0,11/3/15,11/9/15,1
20151027,SD,75.63,24.37,0,0,0,0,10/27/15,11/2/15,1
20151020,SD,66.21,33.79,0,0,0,0,10/20/15,10/26/15,1
20151013,SD,83.15,16.85,0,0,0,0,10/13/15,10/19/15,1
20151006,SD,92.82,7.18,0,0,0,0,10/6/15,10/12/15,1
20150929,SD,94.77,5.23,0,0,0,0,9/29/15,10/5/15,1
20150922,SD,94.83,5.17,0,0,0,0,9/22/15,9/28/15,1
20150915,SD,99.05,0.95,0,0,0,0,9/15/15,9/21/15,1
20150908,SD,100,0,0,0,0,0,9/8/15,9/14/15,1
20150901,SD,100,0,0,0,0,0,9/1/15,9/7/15,1
20150825,SD,100,0,0,0,0,0,8/25/15,8/31/15,1
20150818,SD,100,0,0,0,0,0,8/18/15,8/24/15,1
20150811,SD,96.96,3.04,0,0,0,0,8/11/15,8/17/15,1
20150804,SD,91.45,8.55,0,0,0,0,8/4/15,8/10/15,1
20150728,SD,91.45,8.55,0,0,0,0,7/28/15,8/3/15,1
20150721,SD,89.37,10.63,0,0,0,0,7/21/15,7/27/15,1
20150714,SD,94.94,5.06,0,0,0,0,7/14/15,7/20/15,1
20150707,SD,95.43,4.57,0,0,0,0,7/7/15,7/13/15,1
20150630,SD,84.4,15.6,2.51,0,0,0,6/30/15,7/6/15,1
20150623,SD,84.4,15.6,2.51,0,0,0,6/23/15,6/29/15,1
20150616,SD,80.33,19.67,3.7,0,0,0,6/16/15,6/22/15,1
20150609,SD,80.33,19.67,3.7,0,0,0,6/9/15,6/15/15,1
20150602,SD,71.14,28.86,6.94,0,0,0,6/2/15,6/8/15,1
20150526,SD,64.2,35.8,9.09,1.32,0,0,5/26/15,6/1/15,1
20150519,SD,42.47,57.53,9.26,1.32,0,0,5/19/15,5/25/15,1
20150512,SD,18.71,81.29,41.02,1.94,0,0,5/12/15,5/18/15,1
20150505,SD,0.54,99.46,78.02,26.23,0,0,5/5/15,5/11/15,1
20150428,SD,0.54,99.46,77.1,15.98,0,0,4/28/15,5/4/15,1
20150421,SD,0.58,99.42,69.26,0,0,0,4/21/15,4/27/15,1
20150414,SD,0.53,99.47,65.84,0,0,0,4/14/15,4/20/15,1
20150407,SD,0.57,99.43,42.78,0,0,0,4/7/15,4/13/15,1
20150331,SD,0.57,99.43,42.78,0,0,0,3/31/15,4/6/15,1
20150324,SD,0.57,99.43,12.67,0,0,0,3/24/15,3/30/15,1
20150317,SD,17.74,82.26,8.81,0,0,0,3/17/15,3/23/15,1
20150310,SD,30.61,69.39,4.46,0,0,0,3/10/15,3/16/15,1
20150303,SD,30.61,69.39,4.46,0,0,0,3/3/15,3/9/15,1
20150224,SD,30.61,69.39,4.46,0,0,0,2/24/15,3/2/15,1
20150217,SD,30.61,69.39,4.46,0,0,0,2/17/15,2/23/15,1
20150210,SD,30.61,69.39,4.46,0,0,0,2/10/15,2/16/15,1
20150203,SD,48.53,51.47,4.46,0,0,0,2/3/15,2/9/15,1
20150127,SD,48.53,51.47,4.46,0,0,0,1/27/15,2/2/15,1
20150120,SD,48.53,51.47,4.46,0,0,0,1/20/15,1/26/15,1
20150113,SD,48.53,51.47,4.46,0,0,0,1/13/15,1/19/15,1
20150106,SD,48.53,51.47,4.46,0,0,0,1/6/15,1/12/15,1
20141230,SD,48.53,51.47,4.46,0,0,0,12/30/14,1/5/15,1
20141223,SD,48.53,51.47,4.46,0,0,0,12/23/14,12/29/14,1
20141216,SD,48.53,51.47,4.46,0,0,0,12/16/14,12/22/14,1
20141209,SD,48.53,51.47,4.46,0,0,0,12/9/14,12/15/14,1
20141202,SD,48.53,51.47,4.46,0,0,0,12/2/14,12/8/14,1
20141125,SD,56.25,43.75,2.58,0,0,0,11/25/14,12/1/14,1
20141118,SD,59.23,40.77,2.58,0,0,0,11/18/14,11/24/14,1
20141111,SD,59.23,40.77,2.58,0,0,0,11/11/14,11/17/14,1
20141104,SD,84.25,15.75,2.58,0,0,0,11/4/14,11/10/14,1
20141028,SD,89.37,10.63,1.85,0,0,0,10/28/14,11/3/14,1
